,customerkey,gender,name,city,state_code,state,zip_code,country,continent,birthday,order_number,line_item,order_date,delivery_date,storekey,productkey,quantity,currency_code,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
4338,1737038,Male,William Berry,Kansas City,KS,Kansas,66102,United States,North America,1990-10-12,780001,1,2017-02-18,Not Delivered,50,186,9,USD,2017-02-18,USD,1.0,SV 8xDVD E120 Silver,Southridge Video,Silver,45.83,89.9,202,VCD & DVD,2,TV and Video,2000.0,2008-03-06
4339,2055720,Male,Tobias Heilmann,Ellsworth,KS,Kansas,67439,United States,North America,1997-06-29,414007,1,2016-02-18,Not Delivered,50,1295,1,USD,2016-02-18,USD,1.0,Contoso Telephoto Conversion Lens X400 Black,Contoso,Black,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2008-03-06
4340,2070269,Male,Jerrold Tucker,Girard,KS,Kansas,66743,United States,North America,1952-04-29,852005,1,2017-05-01,Not Delivered,50,1726,7,USD,2017-05-01,USD,1.0,MGS Zoo Tycoon 2 E108,Tailspin Toys,Silver,28.55,56.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4341,1690335,Female,Doris Fey,Wichita,KS,Kansas,67202,United States,North America,1942-07-31,2112000,2,2020-10-12,Not Delivered,50,2504,1,USD,2020-10-12,USD,1.0,Contoso Touch Stylus Pen E150 White,Contoso,White,5.09,9.99,505,Cell phones Accessories,5,Cell phones,2000.0,2008-03-06
4342,1483653,Female,Selma Murphy,Hutchinson,KS,Kansas,67501,United States,North America,1968-08-28,1839017,2,2020-01-13,Not Delivered,50,1454,7,USD,2020-01-13,USD,1.0,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Gold,91.51,199.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4343,1865399,Female,Evelyn Hooker,Oswego,KS,Kansas,67356,United States,North America,1951-02-22,1460003,4,2018-12-30,Not Delivered,50,2511,6,USD,2018-12-30,USD,1.0,Contoso Original K1m Li-Ion Standard Battery E170 Silver,Contoso,Silver,2.07,4.06,505,Cell phones Accessories,5,Cell phones,2000.0,2008-03-06
4344,1744031,Male,Justin Furman,Arkansas City,KS,Kansas,67005,United States,North America,1946-05-06,2100006,4,2020-09-30,Not Delivered,50,69,4,USD,2020-09-30,USD,1.0,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
4345,1273792,Male,Richard Cushing,Wichita,KS,Kansas,67203,United States,North America,1957-10-18,1711004,3,2019-09-07,Not Delivered,50,1431,1,USD,2019-09-07,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4346,1675160,Female,Kendra Bland,Hays,KS,Kansas,67601,United States,North America,2000-12-30,1730027,1,2019-09-26,Not Delivered,50,1431,1,USD,2019-09-26,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4347,1387026,Female,Stephanie Cline,Wichita,KS,Kansas,67204,United States,North America,1976-09-29,1429010,3,2018-11-29,Not Delivered,50,3,1,USD,2018-11-29,USD,1.0,Contoso 1G MP3 Player E100 White,Contoso,White,7.4,14.52,101,MP4&MP3,1,Audio,2000.0,2008-03-06
4348,1370573,Female,Johanna Secrist,Grinnell,KS,Kansas,67738,United States,North America,1957-05-07,1456070,4,2018-12-26,Not Delivered,50,1702,2,USD,2018-12-26,USD,1.0,SV Hand Games for Office worker L28 Red,Southridge Video,Red,5.63,16.99,701,Boxed Games,7,Games and Toys,2000.0,2008-03-06
4349,1361042,Male,Jerome Scott,Hays,KS,Kansas,67601,United States,North America,1963-10-31,1714013,2,2019-09-10,Not Delivered,50,1678,2,USD,2019-09-10,USD,1.0,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Red,5.6,16.89,701,Boxed Games,7,Games and Toys,2000.0,2008-03-06
4350,1466537,Female,Sandra Babcock,Chester,KS,Kansas,68327,United States,North America,1972-04-16,1847014,2,2020-01-21,Not Delivered,50,496,1,USD,2020-01-21,USD,1.0,Adventure Works LCD19W M100 Black,Adventure Works,Black,82.32,179.0,304,Monitors,3,Computers,2000.0,2008-03-06
4351,1744031,Male,Justin Furman,Arkansas City,KS,Kansas,67005,United States,North America,1946-05-06,2100006,3,2020-09-30,Not Delivered,50,131,4,USD,2020-09-30,USD,1.0,"Adventure Works 20"" Analog CRT TV E45 White",Adventure Works,White,101.97,200.0,201,Televisions,2,TV and Video,2000.0,2008-03-06
4352,1627711,Female,Irene Pigg,Hiawatha,KS,Kansas,66434,United States,North America,1989-05-21,1725009,1,2019-09-21,Not Delivered,50,353,2,USD,2019-09-21,USD,1.0,Fabrikam Laptop10.1 M0101 Silver,Fabrikam,Silver,196.23,384.9,301,Laptops,3,Computers,2000.0,2008-03-06
4353,1515615,Female,Wendy Tilley,White Cloud,KS,Kansas,66094,United States,North America,1987-02-27,1897020,1,2020-03-11,Not Delivered,50,1631,1,USD,2020-03-11,USD,1.0,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-03-06
4354,1601387,Female,Janice Bradford,Madison,KS,Kansas,66860,United States,North America,1993-03-19,581000,4,2016-08-03,Not Delivered,50,1631,1,USD,2016-08-03,USD,1.0,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-03-06
4355,1675546,Female,Cynthia Green,Oakley,KS,Kansas,67748,United States,North America,1972-03-19,1386022,4,2018-10-17,Not Delivered,50,1821,2,USD,2018-10-17,USD,1.0,MGS Combat Flight Simulator 2009 E177,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4356,1819252,Female,Ariel Robinson,Brewster,KS,Kansas,67732,United States,North America,1977-09-29,1792035,5,2019-11-27,Not Delivered,50,1504,5,USD,2019-11-27,USD,1.0,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Pink,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-03-06
4357,2070269,Male,Jerrold Tucker,Girard,KS,Kansas,66743,United States,North America,1952-04-29,1616012,1,2019-06-04,Not Delivered,50,1453,1,USD,2019-06-04,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,118.65,258.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4358,1310699,Female,Mary Banta,Wichita,KS,Kansas,67202,United States,North America,1990-05-13,894004,1,2017-06-12,Not Delivered,50,1453,1,USD,2017-06-12,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,118.65,258.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4359,1304950,Female,Charlotte Harnish,Topeka,KS,Kansas,66606,United States,North America,1950-02-11,1098026,6,2018-01-02,Not Delivered,50,1132,2,USD,2018-01-02,USD,1.0,Fabrikam SLR Camera X149 Blue,Fabrikam,Blue,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2008-03-06
4360,1627711,Female,Irene Pigg,Hiawatha,KS,Kansas,66434,United States,North America,1989-05-21,2166003,3,2020-12-05,Not Delivered,50,1823,2,USD,2020-12-05,USD,1.0,MGS Flight Simulator 2009 E179,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4361,2020420,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,1819056,3,2019-12-24,Not Delivered,50,1789,5,USD,2019-12-24,USD,1.0,MGS Rise of Nations: Thrones and Patriots2009 E145,Tailspin Toys,Yellow,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4362,1742787,Female,Marcella Smith,Harper,KS,Kansas,67058,United States,North America,1944-05-08,1225008,3,2018-05-09,Not Delivered,50,1603,1,USD,2018-05-09,USD,1.0,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-03-06
4363,1742787,Female,Marcella Smith,Harper,KS,Kansas,67058,United States,North America,1944-05-08,1225008,1,2018-05-09,Not Delivered,50,605,2,USD,2018-05-09,USD,1.0,Contoso Screen 125in M250 Silver,Contoso,Silver,152.08,459.0,305,Projectors & Screens,3,Computers,2000.0,2008-03-06
4364,2020420,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,1819056,2,2019-12-24,Not Delivered,50,453,1,USD,2019-12-24,USD,1.0,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21,229.9,303,Desktops,3,Computers,2000.0,2008-03-06
4365,1726473,Male,Daniel Borst,Fort Riley,KS,Kansas,66442,United States,North America,1947-11-06,1672007,2,2019-07-30,Not Delivered,50,453,1,USD,2019-07-30,USD,1.0,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21,229.9,303,Desktops,3,Computers,2000.0,2008-03-06
4366,1739377,Female,Marian Bryant,Hutchinson,KS,Kansas,67501,United States,North America,1988-11-21,1652027,1,2019-07-10,Not Delivered,50,510,1,USD,2019-07-10,USD,1.0,Adventure Works LCD19W M100 White,Adventure Works,White,82.32,179.0,304,Monitors,3,Computers,2000.0,2008-03-06
4367,1534621,Male,Ollie Mills,Moundridge,KS,Kansas,67107,United States,North America,1997-03-06,1463053,4,2019-01-02,Not Delivered,50,426,4,USD,2019-01-02,USD,1.0,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,499.9,303,Desktops,3,Computers,2000.0,2008-03-06
4368,1869727,Female,Ashley Conti,Fort Worth,KS,Kansas,76102,United States,North America,1943-01-29,1967012,3,2020-05-20,Not Delivered,50,426,4,USD,2020-05-20,USD,1.0,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,499.9,303,Desktops,3,Computers,2000.0,2008-03-06
4369,1295537,Male,Patrick Stephenson,Sharon,KS,Kansas,67138,United States,North America,1935-09-18,1802001,1,2019-12-07,Not Delivered,50,1700,2,USD,2019-12-07,USD,1.0,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,701,Boxed Games,7,Games and Toys,2000.0,2008-03-06
4370,1247375,Male,Joseph Kuhl,Russell,KS,Kansas,67665,United States,North America,1935-08-17,1668011,3,2019-07-26,Not Delivered,50,1825,2,USD,2019-07-26,USD,1.0,MGS Age of Empires Expansion: The Rise of Rome 2009 E181,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4371,1522440,Male,Steven Crawford,Wichita,KS,Kansas,67202,United States,North America,1959-03-29,700010,4,2016-11-30,Not Delivered,50,1990,2,USD,2016-11-30,USD,1.0,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2008-03-06
4372,1601387,Female,Janice Bradford,Madison,KS,Kansas,66860,United States,North America,1993-03-19,1361036,1,2018-09-22,Not Delivered,50,1021,1,USD,2018-09-22,USD,1.0,A. Datum Consumer Digital Camera E100 Green,A. Datum,Green,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,2000.0,2008-03-06
4373,1821386,Female,Stephanie Orozco,Scott City,KS,Kansas,67871,United States,North America,1942-01-05,1608021,3,2019-05-27,Not Delivered,50,1435,4,USD,2019-05-27,USD,1.0,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Grey,134.74,293.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4374,1453427,Male,Ralph Thompson,Lancaster,KS,Kansas,66041,United States,North America,1957-11-03,717005,1,2016-12-17,Not Delivered,50,1386,6,USD,2016-12-17,USD,1.0,Contoso KSU-less key system M38 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,2000.0,2008-03-06
4375,1315506,Male,Mickey Corral,Lawrence,KS,Kansas,66044,United States,North America,1937-07-29,1855006,1,2020-01-29,Not Delivered,50,1765,1,USD,2020-01-29,USD,1.0,MGS Age of Empires Expansion: The Rise of Rome X900,Tailspin Toys,Blue,198.39,598.8,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4376,1601387,Female,Janice Bradford,Madison,KS,Kansas,66860,United States,North America,1993-03-19,581000,3,2016-08-03,Not Delivered,50,1475,4,USD,2016-08-03,USD,1.0,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Black,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-03-06
4377,1361042,Male,Jerome Scott,Hays,KS,Kansas,67601,United States,North America,1963-10-31,1508054,5,2019-02-16,Not Delivered,50,97,6,USD,2019-02-16,USD,1.0,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Green,34.36,67.4,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
4378,1232332,Male,Harry Smalley,Goodland,KS,Kansas,67735,United States,North America,1944-11-22,1899003,1,2020-03-13,Not Delivered,50,97,1,USD,2020-03-13,USD,1.0,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Green,34.36,67.4,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
4379,1590949,Female,George Pascual,Lawrence,KS,Kansas,66044,United States,North America,1943-05-08,1420017,2,2018-11-20,Not Delivered,50,97,4,USD,2018-11-20,USD,1.0,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Green,34.36,67.4,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
4380,1295537,Male,Patrick Stephenson,Sharon,KS,Kansas,67138,United States,North America,1935-09-18,1367017,5,2018-09-28,Not Delivered,50,97,3,USD,2018-09-28,USD,1.0,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Green,34.36,67.4,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
4381,1295537,Male,Patrick Stephenson,Sharon,KS,Kansas,67138,United States,North America,1935-09-18,430012,3,2016-03-05,Not Delivered,50,1677,1,USD,2016-03-05,USD,1.0,MGS Hand Games for 12-16 boys E600 Red,Tailspin Toys,Red,2.54,4.99,701,Boxed Games,7,Games and Toys,2000.0,2008-03-06
4382,1744031,Male,Justin Furman,Arkansas City,KS,Kansas,67005,United States,North America,1946-05-06,1686013,3,2019-08-13,Not Delivered,50,774,1,USD,2019-08-13,USD,1.0,Contoso USB Optical Mouse E200 Blue,Contoso,Blue,7.9,15.5,308,Computers Accessories,3,Computers,2000.0,2008-03-06
4383,1295537,Male,Patrick Stephenson,Sharon,KS,Kansas,67138,United States,North America,1935-09-18,1736028,1,2019-10-02,Not Delivered,50,931,1,USD,2019-10-02,USD,1.0,SV 2GB Laptop memory E800 Silver,Southridge Video,Silver,28.04,55.0,308,Computers Accessories,3,Computers,2000.0,2008-03-06
4384,2020420,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,1788039,1,2019-11-23,Not Delivered,50,183,1,USD,2019-11-23,USD,1.0,SV 16xDVD M330 Silver,Southridge Video,Silver,50.13,109.0,202,VCD & DVD,2,TV and Video,2000.0,2008-03-06
4385,1303880,Female,Margaret Juarez,Kansas City,KS,Kansas,64110,United States,North America,1937-07-06,1639024,3,2019-06-27,Not Delivered,50,1586,2,USD,2019-06-27,USD,1.0,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-03-06
4386,1545880,Female,Venus Russell,Hays,KS,Kansas,67601,United States,North America,1951-06-15,1795047,1,2019-11-30,Not Delivered,50,1729,3,USD,2019-11-30,USD,1.0,MGS Rise of Nations: Thrones and Patriots M320,Tailspin Toys,Blue,35.72,77.68,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4387,1909047,Female,Renata Obad,Wichita,KS,Kansas,67202,United States,North America,1977-08-07,1993003,5,2020-06-15,Not Delivered,50,1420,2,USD,2020-06-15,USD,1.0,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4388,1889587,Male,William Hamilton,Everest,KS,Kansas,66424,United States,North America,1995-10-10,1021005,2,2017-10-17,Not Delivered,50,1420,1,USD,2017-10-17,USD,1.0,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4389,1694419,Female,Bessie Mack,Olpe,KS,Kansas,66865,United States,North America,1985-02-11,1765030,2,2019-10-31,Not Delivered,50,1476,1,USD,2019-10-31,USD,1.0,The Phone Company Smart phones -320 x 320 M86 Black,The Phone Company,Black,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-03-06
4390,1819252,Female,Ariel Robinson,Brewster,KS,Kansas,67732,United States,North America,1977-09-29,1878009,6,2020-02-21,Not Delivered,50,1497,3,USD,2020-02-21,USD,1.0,The Phone Company Smart phones Unlocked M300 White,The Phone Company,White,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-03-06
4391,1564649,Female,Debra Mikels,Salina,KS,Kansas,67401,United States,North America,1989-10-02,1813010,2,2019-12-18,Not Delivered,50,1261,1,USD,2019-12-18,USD,1.0,Contoso Multi-Use Terminal Cable E308 White,Contoso,White,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2008-03-06
4392,1453427,Male,Ralph Thompson,Lancaster,KS,Kansas,66041,United States,North America,1957-11-03,750000,2,2017-01-19,Not Delivered,50,980,6,USD,2017-01-19,USD,1.0,A. Datum Consumer Digital Camera M300 Pink,A. Datum,Pink,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,2000.0,2008-03-06
4393,1653751,Female,Jody Lawson,Kansas City,KS,Kansas,66207,United States,North America,2001-05-23,1596004,1,2019-05-15,Not Delivered,50,1429,1,USD,2019-05-15,USD,1.0,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
4394,1522440,Male,Steven Crawford,Wichita,KS,Kansas,67202,United States,North America,1959-03-29,1833034,3,2020-01-07,Not Delivered,50,1037,1,USD,2020-01-07,USD,1.0,A. Datum Advanced Digital Camera M300 Azure,A. Datum,Azure,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,2000.0,2008-03-06
4395,2020420,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,1819056,4,2019-12-24,Not Delivered,50,1662,2,USD,2019-12-24,USD,1.0,MGS Hand Games for students E400 Yellow,Tailspin Toys,Yellow,3.56,6.99,701,Boxed Games,7,Games and Toys,2000.0,2008-03-06
4396,1889587,Male,William Hamilton,Everest,KS,Kansas,66424,United States,North America,1995-10-10,1021005,1,2017-10-17,Not Delivered,50,1662,1,USD,2017-10-17,USD,1.0,MGS Hand Games for students E400 Yellow,Tailspin Toys,Yellow,3.56,6.99,701,Boxed Games,7,Games and Toys,2000.0,2008-03-06
4397,1821386,Female,Stephanie Orozco,Scott City,KS,Kansas,67871,United States,North America,1942-01-05,1826004,1,2019-12-31,Not Delivered,50,367,4,USD,2019-12-31,USD,1.0,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Black,166.2,326.0,301,Laptops,3,Computers,2000.0,2008-03-06
4398,1232332,Male,Harry Smalley,Goodland,KS,Kansas,67735,United States,North America,1944-11-22,736009,2,2017-01-05,Not Delivered,50,162,6,USD,2017-01-05,USD,1.0,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Black,527.53,1592.2,201,Televisions,2,TV and Video,2000.0,2008-03-06
4399,1533906,Female,Jodi Bolt,Wichita,KS,Kansas,67213,United States,North America,1967-05-31,1654014,2,2019-07-12,Not Delivered,50,162,1,USD,2019-07-12,USD,1.0,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Black,527.53,1592.2,201,Televisions,2,TV and Video,2000.0,2008-03-06
4400,1627711,Female,Irene Pigg,Hiawatha,KS,Kansas,66434,United States,North America,1989-05-21,722002,2,2016-12-22,Not Delivered,50,2094,2,USD,2016-12-22,USD,1.0,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,804,Water Heaters,8,Home Appliances,2000.0,2008-03-06
4401,1229784,Female,Mary Padilla,Miltonvale,KS,Kansas,67466,United States,North America,1941-09-19,414024,1,2016-02-18,Not Delivered,50,2008,1,USD,2016-02-18,USD,1.0,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2008-03-06
4402,1909047,Female,Renata Obad,Wichita,KS,Kansas,67202,United States,North America,1977-08-07,1993003,2,2020-06-15,Not Delivered,50,1794,1,USD,2020-06-15,USD,1.0,MGS Zoo Tycoon Complete Collection2009 E150,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4403,1310699,Female,Mary Banta,Wichita,KS,Kansas,67202,United States,North America,1990-05-13,894004,2,2017-06-12,Not Delivered,50,1794,10,USD,2017-06-12,USD,1.0,MGS Zoo Tycoon Complete Collection2009 E150,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
4404,1273792,Male,Richard Cushing,Wichita,KS,Kansas,67203,United States,North America,1957-10-18,1711004,7,2019-09-07,Not Delivered,50,106,5,USD,2019-09-07,USD,1.0,WWI Stereo Bluetooth Headphones New Generation M370 Black,Wide World Importers,Black,61.16,132.99,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
4405,1819252,Female,Ariel Robinson,Brewster,KS,Kansas,67732,United States,North America,1977-09-29,1878009,2,2020-02-21,Not Delivered,50,402,3,USD,2020-02-21,USD,1.0,WWI Laptop19W X0196 Blue,Wide World Importers,Blue,430.38,1299.0,301,Laptops,3,Computers,2000.0,2008-03-06
